Received packet: <01/01/2000,00:24:54.18,-0.71239,-0.69291,-0.00748,1284,-1198,-7900,9,17,-10,-79,332,-14,0,0,0,0,0,24.7109,1025.41,98262.97,258.07,9.499,934>
Received packet: <01/01/2000,00:24:54.70,-0.71234,-0.69299,-0.00726,1272,-1238,-7902,11,14,-3,-84,340,-21,0,0,0,0,0,24.7109,1025.49,98265.59,257.84,9.499,939>
Received packet: <01/01/2000,00:24:55.23,-0.71232,-0.69300,-0.00746,1288,-1244,-7938,14,11,-9,-79,330,-19,0,0,0,0,0,24.7109,1025.40,98268.22,257.62,9.500,944>
Received packet: <01/01/2000,00:24:55.75,-0.71233,-0.69297,-0.00753,1364,-1202,-7922,10,15,-8,-93,334,-8,0,0,0,0,0,24.7266,1025.37,98262.97,258.07,9.498,949>
Received packet: <01/01/2000,00:24:56.82,-0.71223,-0.69308,-0.00751,1334,-1214,-7922,12,15,-9,-71,341,-27,0,0,0,0,0,24.7109,1025.39,98265.59,257.84,9.499,959>
Received packet: <01/01/2000,00:24:57.85,-0.71229,-0.69306,-0.00745,1332,-1228,-7868,7,9,-6,-73,331,-17,0,0,0,0,0,24.7266,1025.52,98268.22,257.62,9.500,969>
Received packet: <01/01/2000,00:24:58.88,-0.71236,-0.69298,-0.00739,1290,-1152,-7896,12,14,-8,-75,345,-30,0,0,0,0,0,24.7188,1025.40,98260.35,257.84,9.502,979>
Received packet: <01/01/2000,00:24:59.41,-0.71227,-0.69308,-0.00746,1298,-1160,-7900,12,16,-7,-71,341,-29,0,0,0,0,0,24.7188,1025.33,98265.59,257.84,9.503,984>
Received packet: <01/01/2000,00:24:59.93,-0.71222,-0.69313,-0.00769,1358,-1188,-7900,8,14,-1,-72,350,-23,0,0,0,0,0,24.7109,1025.35,98257.73,258.51,9.502,989>
Received packet: <01/01/2000,00:25:00.47,-0.71220,-0.69313,-0.00777,1398,-1222,-7876,14,10,-7,-70,342,-33,0,0,0,0,0,24.7109,1025.38,98262.97,258.07,9.501,994>
Received packet: <01/01/2000,00:25:01.00,-0.71210,-0.69324,-0.00774,1358,-1158,-7880,11,15,-7,-73,339,-32,0,0,0,0,0,24.7188,1025.48,98265.59,257.84,9.502,999>
Received packet: <01/01/2000,00:25:01.51,-0.71207,-0.69326,-0.00766,1340,-1178,-7864,12,12,-6,-81,346,-32,0,0,0,0,0,24.7266,1025.36,98268.22,257.62,9.502,1004>
